label,subset,overall,early,mid,late
DistilGPT-2,jigsaw_long,0.6876787543296814,0.6930122375488281,0.5178775191307068,0.8521465063095093
DistilGPT-2,mmlu_ood_other_concepts,0.6256013512611389,0.6829329133033752,0.3996603488922119,0.79421067237854
DistilGPT-2,toxicchat_long,0.6578632593154907,0.6719022393226624,0.4076340496540069,0.8940532803535461
