shift,split,trial,behavior,response_accuracy,linear_residual_rms,corrected_residual_rms,correction_benefit,ridge_lambda,abs_correction_benefit
Brain: conflict,OOD,98,1127.5,1.0,0.8657947908614488,0.6478078181648597,0.21798697269658918,100.0,0.21798697269658918
Brain: conflict,OOD,99,1110.4,1.0,0.8050533632119707,0.8275095311098195,-0.022456167897848767,100.0,0.022456167897848767
Brain: conflict,OOD,101,1138.1,1.0,1.0485339278748436,1.1009003065533944,-0.05236637867855087,100.0,0.05236637867855087
Brain: conflict,OOD,104,1200.8000000000002,1.0,1.868029700704263,1.7905650236241262,0.07746467708013682,100.0,0.07746467708013682
Brain: conflict,OOD,105,1407.7,1.0,0.6835030365186414,0.4586773441317162,0.22482569238692524,100.0,0.22482569238692524
Brain: conflict,OOD,108,1119.8999999999999,1.0,0.7630251072296453,0.6422079176987987,0.12081718953084664,100.0,0.12081718953084664
Brain: conflict,OOD,112,1458.0,1.0,0.759082796221707,0.5560854722921516,0.2029973239295555,100.0,0.2029973239295555
Brain: conflict,OOD,113,1356.8,1.0,1.1214047467300086,1.1549494632232913,-0.03354471649328272,100.0,0.03354471649328272
Brain: conflict,OOD,117,1227.3,1.0,1.1791075142425576,1.172785378748027,0.006322135494530645,100.0,0.006322135494530645
Brain: conflict,OOD,119,1354.9,1.0,0.9363216039573118,0.9571064706672856,-0.020784866709973815,100.0,0.020784866709973815
Brain: conflict,OOD,121,1146.6000000000001,1.0,1.1796226349577696,1.2136724423280865,-0.03404980737031682,100.0,0.03404980737031682
Brain: conflict,OOD,122,1091.6999999999998,1.0,1.1974150850684584,1.2438539308087957,-0.0464388457403373,100.0,0.0464388457403373
Brain: conflict,OOD,123,1082.1000000000001,1.0,1.5133107889813122,1.6102488197685307,-0.09693803078721852,100.0,0.09693803078721852
Brain: conflict,OOD,125,1122.2,1.0,0.9637846403575079,1.005665867670146,-0.0418812273126381,100.0,0.0418812273126381
