benchmark,model_key,model_id,model_revision,model_label,model_family,parameter_count,calibration_id,calibration_state,configuration_id,is_selected,feasible,gamma_star,gamma_used,s_rob,negative_log_gamma_star,setpoint_multiplier,q,r,q_final,q_over_r,q_final_over_r,selection_metric,tuning_samples,tuning_repetitions,normalization_protocol_id,protocol_id,coordinates,min_disturbance_margin,min_control_margin,max_condition_number_m,max_condition_number_h,max_norm_s,max_norm_k,bisection_iterations,bisection_converged,controller_path,controller_sha256,selection_path
lciteeval,qwen25_3b,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,Qwen-2.5-3B-Instruct,qwen2,3085938688,selected,current_candidate,q_03_qf_00,False,True,21.788883209228516,22.0067720413208,0.045894963518665226,-3.0813998951983095,1.5,10.0,1.0,0.01,10.0,0.01,mean per-response AXBench three-judge harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-212a6062783840e6,raw,9.542752265930176,1.0100003480911255,48.57220458984375,44.405677795410156,113.45323181152344,10.528240203857422,24,True,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_00.pt,064d261f6b33f05ee30d5eb624f64861e359ac5617e6ec630b4ab5d0a3e89beb,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/selection.json
lciteeval,qwen25_3b,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,Qwen-2.5-3B-Instruct,qwen2,3085938688,selected,current_candidate,q_03_qf_01,False,True,21.842581033706665,22.06100684404373,0.04578213529146748,-3.083861323093116,1.5,10.0,1.0,0.1,10.0,0.1,mean per-response AXBench three-judge harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-212a6062783840e6,raw,9.590691566467285,1.1000527143478394,48.56218719482422,44.31490707397461,113.45315551757812,10.528240203857422,24,True,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_01.pt,9ae2f3d5e0e13a1f0d7a5ea15325e3d76c0b6c9a6d4bb079225b94affe49b085,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/selection.json
lciteeval,qwen25_3b,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,Qwen-2.5-3B-Instruct,qwen2,3085938688,selected,current_candidate,q_03_qf_02,False,True,21.946287155151367,22.16575002670288,0.045565794019298334,-3.0885979751066883,1.5,10.0,1.0,0.31622776601683794,10.0,0.31622776601683794,mean per-response AXBench three-judge harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-212a6062783840e6,raw,9.689634323120117,1.3167486190795898,48.51436996459961,44.17481231689453,113.4532241821289,10.528239250183105,24,True,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_02.pt,1027d761d13ff586adaa0f1d658aed5d91200fdd6741c963d7c72311dcff0168,benchmarks/lciteeval/cache/qwen25_3b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_00_qf_00,True,True,1.100921630859375,1.1119308471679688,0.9083298683298683,-0.09614767524289199,1.5,0.01,1.0,0.01,0.01,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.08126593381166458,1.0099995136260986,15.214133262634277,9.781271934509277,1.2971361875534058,1.0855509042739868,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_00.pt,8c5e24e1e51ef31e578dbf999b66a92175919f3db6302ea31266614dc0972e78,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_00_qf_01,False,True,1.705402135848999,1.722456157207489,0.5863719641128342,-0.533800939728569,1.5,0.01,1.0,0.1,0.01,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.11881498992443085,1.0100017786026,24.970386505126953,13.894227981567383,1.413571834564209,1.162807583808899,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_01.pt,57fef735eb0d539e614f7c27afbe0f200f7f166ad9bdbe2eb2abcb2b090b6a6d,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_00_qf_02,False,True,2.468520402908325,2.4932056069374084,0.40510096607742624,-0.9036189439888112,1.5,0.01,1.0,0.31622776601683794,0.01,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.12248468399047852,1.010001540184021,50.749820709228516,12.952557563781738,1.5561014413833618,1.2566580772399902,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_02.pt,6cc3dc2e481d5e49861e88649c46dae4c730b87741a30a9ac892b5459c6055aa,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_01_qf_00,False,True,2.029144763946533,2.0494362115859985,0.4928184611407791,-0.707614405734023,1.5,0.1,1.0,0.01,0.1,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.11643310636281967,1.0099995136260986,36.073848724365234,21.392070770263672,1.7283906936645508,1.3182783126831055,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_00.pt,d158b516ea503dc7977bae672be287071a207268db27878f97b2527eb3a25a8a,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_01_qf_01,False,True,2.132362127304077,2.153685748577118,0.468963496957381,-0.7572303452122728,1.5,0.1,1.0,0.1,0.1,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.13942700624465942,1.0999996662139893,33.267330169677734,21.735380172729492,1.831392765045166,1.3347831964492798,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_01.pt,3f7285913c1e3fe0c14bfe7a91720154ff8d200dfe54c382ea2a705fe80541c4,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_01_qf_02,False,True,2.468520402908325,2.4932056069374084,0.40510096607742624,-0.9036189439888112,1.5,0.1,1.0,0.31622776601683794,0.1,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.12248468399047852,1.100043773651123,50.749820709228516,12.952557563781738,2.1241378784179688,1.3962814807891846,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_02.pt,df7fe17e15e04d1ed511c39935b273e31a2688f6b2c7f19bcb662b42139026bc,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_02_qf_00,False,True,3.761410713195801,3.799024820327759,0.26585769974328904,-1.3247940767154893,1.5,1.0,1.0,0.01,1.0,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.2843949794769287,1.0099996328353882,50.748409271240234,26.064882278442383,5.258307933807373,2.098184823989868,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_00.pt,17f9057897101d09d5333a61674bd72b51eb597f5cbc19bf1c2da9a1edd7ffa6,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_02_qf_01,False,True,3.896939754486084,3.935909152030945,0.2566116139847476,-1.3601915667775109,1.5,1.0,1.0,0.1,1.0,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.3052884340286255,1.0999995470046997,50.74342346191406,27.626296997070312,5.2473978996276855,2.0895164012908936,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_01.pt,121435d17ecbadcc106d4318454ce56a4069376a9fff5981b0dc66d8d54433e3,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_02_qf_02,False,True,4.13549542427063,4.176850378513336,0.24180899684500756,-1.4196071336979075,1.5,1.0,1.0,0.31622776601683794,1.0,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.34386351704597473,1.3162275552749634,50.735496520996094,30.486730575561523,5.2321062088012695,2.077396869659424,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_02.pt,a9cad8d62c63948bb7472d0dccb4b776c687a684f91e82f8c7fac220afe4bb65,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_03_qf_00,False,True,11.84656023979187,11.965025842189789,0.08441268855756638,-2.4720375503201133,1.5,10.0,1.0,0.01,10.0,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.820952892303467,1.0099995136260986,50.74948501586914,46.2557258605957,31.49576759338379,2.882481336593628,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_00.pt,56e8eb30a74e15ca66986aa3e6aa3a2c5ceb9912ca62d648c75512387d8b195e,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_03_qf_01,False,True,11.890262365341187,12.009164988994598,0.08410243351020501,-2.475719776509801,1.5,10.0,1.0,0.1,10.0,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.841808557510376,1.0999999046325684,50.74940872192383,46.49407196044922,31.495656967163086,2.882382392883301,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_01.pt,c3e38a94156397cb429193b680f41fdccf45fff6f57de6c2c8c94a5c08949fb8,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,granite33_2b,ibm-granite/granite-3.3-2b-instruct,707f574c62054322f6b5b04b6d075f0a8f05e0f0,Granite-3.3-2B-Instruct,granite,2533539840,selected,current_candidate,q_03_qf_02,False,True,11.970418691635132,12.090122878551483,0.08353926673415317,-2.4824384973737845,1.5,10.0,1.0,0.31622776601683794,10.0,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.880208730697632,1.316227674484253,50.75016403198242,46.935428619384766,31.495450973510742,2.882204294204712,24,True,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_02.pt,ad1371af8f9af5bd20daefa6db3711e93994d885e148d7691a05d2b7ffc8d941,benchmarks/mgsm/cache/granite33_2b_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_00_qf_00,False,True,2.535116672515869,2.560467839241028,0.39445916270496234,-0.9302396606451366,1.5,0.01,1.0,0.01,0.01,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.626326322555542,1.0099992752075195,10.467379570007324,4.613658905029297,1.1594843864440918,1.005014419555664,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_00.pt,b433a3cdac25ddf54d95679e041adcfa72887a1b43a7a1aa5affdef9281b2011,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_00_qf_01,False,True,7.145053148269653,7.21650367975235,0.1399569715226225,-1.9664202498803587,1.5,0.01,1.0,0.1,0.01,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,1.0262107849121094,1.0100489854812622,50.747802734375,5.522529125213623,1.2933790683746338,1.0421998500823975,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_01.pt,8e5c2608fc70f2d51125b9a4fe8cd22c4efef0b2797f327855ce5e7942d35acc,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_00_qf_02,False,True,12.70589828491211,12.83295726776123,0.07870360501685043,-2.5420663175322824,1.5,0.01,1.0,0.31622776601683794,0.01,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,3.2451019287109375,1.0100492238998413,50.748748779296875,12.952296257019043,1.742323875427246,1.3741916418075562,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_00_qf_02.pt,a8058d1cba1ff17f42d682155a9727262e08f6515ea7514ade2e50a5194866e0,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_01_qf_00,True,True,4.976749420166016,5.026516914367676,0.20093436811344256,-1.6047769510433372,1.5,0.1,1.0,0.01,0.1,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.5976355671882629,1.0099998712539673,42.27640151977539,12.156231880187988,2.1127548217773438,1.5171374082565308,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_00.pt,ab59aed48aa43c61f3cd51d99ae80aea62c9dd0b7ac58d42d0d9f710e3abccbe,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_01_qf_01,False,True,7.145053148269653,7.21650367975235,0.1399569715226225,-1.9664202498803587,1.5,0.1,1.0,0.1,0.1,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,1.0262107849121094,1.0999993085861206,50.747802734375,5.522529125213623,1.799960970878601,1.2388914823532104,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_01.pt,7823682f98d9e1d94b2e1794a4975b6de5ecb8de9446f4e1ca45ad72a51ea118,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_01_qf_02,False,True,12.70589828491211,12.83295726776123,0.07870360501685043,-2.5420663175322824,1.5,0.1,1.0,0.31622776601683794,0.1,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,3.2451019287109375,1.1002616882324219,50.748748779296875,12.952296257019043,1.9485390186309814,1.3741916418075562,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_01_qf_02.pt,6a994176ddb8999b7ca5241b4b336e4c334c9f19ffbe297c9e09985e1d31f568,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_02_qf_00,False,True,11.462730169296265,11.577357470989227,0.0872392514898912,-2.439100917581307,1.5,1.0,1.0,0.01,1.0,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.7681591510772705,1.0099998712539673,48.42036056518555,33.20924377441406,5.58364725112915,2.235814094543457,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_00.pt,b654822423694017b508d169fd22806d4184324c4556e9311bb11a6f059dc122,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_02_qf_01,False,True,11.484986543655396,11.59983640909195,0.08707019343896628,-2.4410406644952203,1.5,1.0,1.0,0.1,1.0,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.783249616622925,1.0999996662139893,48.34499740600586,33.245906829833984,5.582042217254639,2.2354001998901367,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_01.pt,9c1f4618ecdb56855bf99382391c5eeae235c923fdbf824f4e1f5a3566781a25,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_02_qf_02,False,True,12.70589828491211,12.83295726776123,0.07870360501685043,-2.5420663175322824,1.5,1.0,1.0,0.31622776601683794,1.0,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,3.2451019287109375,1.3162267208099365,50.748748779296875,12.952296257019043,5.509781360626221,2.2127084732055664,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_02_qf_02.pt,7e3d567e27abdcfd4a60cf6b45f8cd0a095f18d34f22f74e96ae3876c59149d4,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_03_qf_00,False,True,30.046021938323975,30.346482157707214,0.03328227617129211,-3.4027302707978557,1.5,10.0,1.0,0.01,10.0,0.01,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,18.14579963684082,1.0099996328353882,50.750545501708984,46.2313117980957,31.83328628540039,3.038801670074463,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_00.pt,c686f2341817dd9ea48c72ab84cc80f3f430b13462489c255eb0c0126382d9bc,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_03_qf_01,False,True,30.174559354782104,30.476304948329926,0.0331405005204001,-3.4069991638871477,1.5,10.0,1.0,0.1,10.0,0.1,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,18.302331924438477,1.0999997854232788,50.74794006347656,46.26005554199219,31.833105087280273,3.0386455059051514,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_01.pt,6bc914700aed377bb48800dd957b21915ad1e602d694588a135121449c805090,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,phi4_mini,microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,Phi-4-mini-instruct,phi3,3836021760,selected,current_candidate,q_03_qf_02,False,True,30.413705110549927,30.717842161655426,0.03287991372195949,-3.4148933328255966,1.5,10.0,1.0,0.31622776601683794,10.0,0.31622776601683794,mgsm_quality_composite,100,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,18.600051879882812,1.3162270784378052,50.73027801513672,46.311279296875,31.83277702331543,3.038360834121704,24,True,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/grid/controllers/q_03_qf_02.pt,307fe0fcfb51b880ac40a69b544b5cd88ef9650dea811cfb773f8194f21e9fb5,benchmarks/mgsm/cache/phi4_mini_instruct/calibrations/h_infinity/selected/selection.json
mgsm,qwen3_4b,Qwen/Qwen3-4B,1cfa9a7208912126459214e8b04321603b3df60c,Qwen3-4B,qwen3,4022468096,selected,current_candidate,q_00_qf_00,False,True,2.0690202713012695,2.0897104740142822,0.4833205425150667,-0.7270751963477292,1.5,0.01,1.0,0.01,0.01,0.01,mean per-response AXBench Spanish/relevance/fluency harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.4891781806945801,1.0100045204162598,8.889599800109863,1.9330557584762573,1.041918396949768,0.8424875736236572,24,True,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/grid/controllers/q_00_qf_00.pt,9029306050d930bac9d6a8643dbafe6a5a35a7ef41011c83508e21dd1a159741,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/selection.json
mgsm,qwen3_4b,Qwen/Qwen3-4B,1cfa9a7208912126459214e8b04321603b3df60c,Qwen3-4B,qwen3,4022468096,selected,current_candidate,q_00_qf_01,False,True,6.244736909866333,6.307184278964996,0.16013484866272848,-1.8317390145662409,1.5,0.01,1.0,0.1,0.01,0.1,mean per-response AXBench Spanish/relevance/fluency harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,1.0034561157226562,1.010001540184021,39.46128845214844,7.270113468170166,1.2372101545333862,1.006787657737732,24,True,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/grid/controllers/q_00_qf_01.pt,babb94f3bdbeac5652b85dea9f4850c4350c9a4b718a9152dea30f59cd5deb7f,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/selection.json
mgsm,qwen3_4b,Qwen/Qwen3-4B,1cfa9a7208912126459214e8b04321603b3df60c,Qwen3-4B,qwen3,4022468096,selected,current_candidate,q_00_qf_02,True,True,11.073577404022217,11.184313178062439,0.09030505350843292,-2.404561856576561,1.5,0.01,1.0,0.31622776601683794,0.01,0.31622776601683794,mean per-response AXBench Spanish/relevance/fluency harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,2.4648513793945312,1.0100009441375732,50.51438903808594,12.937920570373535,1.6007318496704102,1.3322800397872925,24,True,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/grid/controllers/q_00_qf_02.pt,a6548c2db7865729551b080eb09592258a0df10bdf8b07345fd30b9c5142489a,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/selection.json
mgsm,qwen3_4b,Qwen/Qwen3-4B,1cfa9a7208912126459214e8b04321603b3df60c,Qwen3-4B,qwen3,4022468096,selected,current_candidate,q_01_qf_00,False,True,3.1518518924713135,3.1833704113960266,0.31727379144580203,-1.14799018246249,1.5,0.1,1.0,0.01,0.1,0.01,mean per-response AXBench Spanish/relevance/fluency harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,0.5285823345184326,1.0100181102752686,19.0098876953125,19.24213981628418,2.567444086074829,1.65743887424469,24,True,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/grid/controllers/q_01_qf_00.pt,46221d6708d5ea42edd2b3aa67d48e6d3d6fcd1a2e95e82679fb9a721af2d797,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/selection.json
mgsm,qwen3_4b,Qwen/Qwen3-4B,1cfa9a7208912126459214e8b04321603b3df60c,Qwen3-4B,qwen3,4022468096,selected,current_candidate,q_01_qf_01,False,True,6.272107362747192,6.334828436374664,0.15943604631825029,-1.8361124006865468,1.5,0.1,1.0,0.1,0.1,0.1,mean per-response AXBench Spanish/relevance/fluency harmonic mean,50,1,kaz-raw-reduced-covariance-v1,full-reduced-state-1c3ecc55a8a35471,raw,1.3529319763183594,1.1000463962554932,29.526355743408203,7.557536602020264,1.914670705795288,1.235655426979065,24,True,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/grid/controllers/q_01_qf_01.pt,51f0f4a1943cf829481ea6f4c231dbd43d55871c54550e8bdd92cd1f4e5cde4e,benchmarks/mgsm/cache/qwen3_4b/calibrations/h_infinity/selected/selection.json
